video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"aqhvj31TzqQ","Yandel - Encantadora (Letra/Lyrics)","2025-07-30T15:30:03Z","UCaeyBme2QiQzIsgNRG4t7hw","Mi Trocona Lyrics","22","25.05.08","yandel|encantadora|yandel encantadora|yandel encantadora letra|yandel encantadora lyrics|ella tiene algo que me atrapa|se me hace muy fácil extrañarla|ignora|sin tocarla me acalora|la veo bailar no la dejo sola sola|quiero hacerla mi señora|ella es encantadora y cazadora|latin|latino|colombia","70697","0","0","0","https://i.ytimg.com/vi/aqhvj31TzqQ/default.jpg","False","True","Follow Yandel: http://www.yandellaleyenda.com http://www.facebook.com/YandelelOficial https://twitter.com/yandeloficial http://www.instagram.com/yandelLetra:-[Letra de Encantadora][Coro]Na, na, naeh (Woh, oh)Na, na, naoh (Woh, oh)Na, na, naehNa, na, naeh, eh-eh (Eh)[Verso 1]Ella tiene algo que me atrapaSe me hace muy fácil extrañarla (Oh)Yo que no creo en el amorEn su juego redondito caí, y me enamoré[Pre-Coro]Ignora (Oh)Sin tocarla me acaloraLa veo bailar, no la dejo sola, solaQuiero hacerla mi señoraElla es encantadora y cazadora (Oh-oh)Sin tocarla me acaloraLa veo bailar, no la dejo sola, solaQuiero hacerla mi señoraElla es encantadora y cazadora (Woh, oh, oh, oh)[Coro]Na, na, naehNa, na, naohNa, na, naeh (Woh, oh, oh, oh, oh)Na, na, naeh, eh-eh (Woh, oh, oh, oh, oh; mi amada; jajaja; woh, oh, oh, oh, oh)[Verso 2]Baby, tú tienes algo, algo muy diferenteDéjame conocerte a fondo, más íntimamente (Eh)Porque es que cuando tú te mueves sexy, mami (Ouh, woh)Me provocas y me entran más ganas a mí (Yey, yeh-eh)De jalarte por el pelo, y besarte por el cuelloAy, bebé, no tengas miedo, quítate la ropa (Oh)Hazlo paso por paso y bésame la bocaVamos a disfrutar de este momento (Eh)[Puente]Porque nadie no' está viendo aquíEstamos solitos aquíDéjame sentir todo tu cuerpoPorque nadie no' está viendo aquíEstamos solitos aquíDéjame sentir todo tu cuerpoNa, naeh[Coro]Na, na, naehNa, na, naohNa, na, naehNa, na, naeh, eh-eh (Eh)[Pre-Coro]Ignora (Oh)Sin tocarla me acaloraLa veo bailar, no la dejo sola, solaQuiero hacerla mi señoraElla es encantadora y cazadoraSin tocarla me acaloraLa veo bailar, no la dejo sola, solaQuiero hacerla mi señoraElla es encantadora y cazadora[Coro]Na, na, naehNa, na, naohNa, na, naehNa, na, naeh, eh-eh (Eh)[Refrán]Cerquita de mí, tan sola, babyVamos a pasarla como se debeEn cambio yo aquí, pendiente de tiBuscando una manera pa' que aquí se quede[Verso 3]No la dejo solaLas horas me roba y la dejoYa veo en sus ojos el deseoNo se va a arruinar el momento (No, oh)Y es que me mata pensarteIgnorarte un rato y luego buscarte (Oh)Quiero amanecerme esta noche, eahNo sabes cómo quiero a usted verla[Refrán]Cerquita de mí, tan sola, babyVamos a pasarla como se debeEn cambio yo aquí pendiente de ti (Oh, oh, oh)Buscando una manera pa' que aquí se quede (Eh)[Pre-Coro]IgnoraSin tocarla me acaloraLa veo bailar, no la dejo sola, solaQuiero hacerla mi señoraElla es, encantadora y cazadoraSin tocarla me acaloraLa veo bailar, no la dejo sola, solaQuiero hacerla mi señoraElla es encantadora y cazadora[Coro]Na, na, naehNa, na, naohNa, na, naehNa, na, naeh, eh-eh[Outro]Dangerous#Yandel #Encantadora"
"xPCRdTzHJIM","Construí una FORTALEZA en la NIEVE para los NIÑOS 🧊🏰 (99 NOCHES EN EL BOSQUE) (ROBLOX)","2025-08-04T18:01:00Z","UC9Tp4cOZCgPJe0naG0aNygQ","Yuyo","20","25.05.08","roblox|gameplay|99 noches en el bosque|sobrevive 99 dias en el bosque|99 noches en el bosque roblox|tips|speedrun|yuyo|el gran yuyo|roblox español|roblox fyp|momentos divertidos|actualización|nuevo bioma|nuevo|divertido|99 nights in the forest|99 noches en el bosque update|la base mas segura de 99 noches en el bosque","124158","0","0","823","https://i.ytimg.com/vi/xPCRdTzHJIM/default.jpg","False","True","#robloxespañol #roblox   #99nochesenelbosque  Construi una FORTALEZA en el nuevo BIOMA DE NIEVE de la nueva ACTUALIZACION de 99 NOCHES EN EL BOSQUE :3 A ti tambien te gustaria tener esta fortaleza? ► Tiktok: https://www.tiktok.com/@yuyo_thecat► Discord: https://discord.gg/um3GrjGHaD► Sigueme en Roblox: https://www.roblox.com/es/users/7073904901/profile► Whatsapp Comunidad: https://whatsapp.com/channel/0029VbACRqIHrDZjzZtjq12C► Roblox Comunidad: https://www.roblox.com/es/communities/35990523/Yuyo-Mafia-Gatuna#!/aboutCONTACTO PARA NEGOCIOS: yuyo.negocios@gmail.comMira mis otros videos! https://www.youtube.com/@YUYO_X?sub_confirmation=1____________________________SUSCRIBETE !! :3ACTIVEN LA CAMPANITA ____________________________"
"yJZ9HTXinSo","Calle 24 - SUIZA (Letra/Lyrics)","2025-08-02T09:30:34Z","UCZCmb5a8LE9LMxW9I3-BFjA","ourmemoriestonight","10","25.05.08","ourmemoriestonight|Calle 24|SUIZA|Calle 24 SUIZA|SUIZA Calle 24|Letra|Letra SUIZA|Calle 24 SUIZA Letra Lyrics|SUIZA Calle 24 Letra|Calle 24 Letra|SUIZA Letra Calle 24|Letra Calle 24 SUIZA|Letra SUIZA Calle 24|te mando besos por el cel|te mando besos por el cel calle 24|te mando besos por el cel ya mero voy a volver|te mando besos por el cel letra|calle 24 suiza tiktok|calle 24 suiza tiktok song|tiktok song|Tiktok","69819","0","0","3","https://i.ytimg.com/vi/yJZ9HTXinSo/default.jpg","False","True","Calle 24 - SUIZA (Letra/Lyrics)Download Stream - https://wml.link/Ondeados-Calle24Follow Calle 24:https://www.instagram.com/calle24.oficialhttps://music.apple.com/mx/artist/calle-24/1550107106https://open.spotify.com/artist/6dLuQ5qXxIuWc5urxfIiZR?si=cP43yjXHQUqcyk5q_YB7awLetra:[Verso 1]Todo el día pegado al phone mandándote corazonesMe dicen: No te enamores, pero es tarde yaYo sé que escribo canciones hablando de desamoresPero tú no eres una más, mami, tú eres especial[Coro]Que me disculpen las otras por decir que eres la primeraQue por ti yo dejé la loquera, que si prendo a las olas contigoQuiero hacer el amor hasta que nos fusionemosLlevarte pa' Suiza y allá nos casemos[Interludio]Baby, y así suenaAsí suena nuestro amor de la calle, babyÓyeme, ey, mami[Verso 2]Te mando besos por el cel, ya mero voy a volverTe quiero hacer un bebé, ya que se acabe la giraBrillas sin quererlo hacer, la luna te tiene envidiaSi algún día pierdo la vida, vuelvo a buscarte otra vez[Coro]Que me disculpen las otras por decir que eres la primeraQue por ti yo dejé la loquera, que si prendo a las olas contigoQuiero hacer el amor hasta que nos fusionemosLlevarte pa' Suiza y allá nos casemos[Outro]Te voy a amar hasta que la luna se apagueHasta que cada flor se sequeEsto es para ti, chiquitaDe aquí hasta la luna, mamiTagsCalle 24, SUIZA, Calle 24 SUIZA, SUIZA Calle 24, Letra, Letra SUIZA, Calle 24 SUIZA Letra Lyrics, SUIZA Calle 24 Letra, Calle 24 Letra, SUIZA Letra Calle 24, Letra Calle 24 SUIZA, Letra SUIZA Calle 24, te mando besos por el cel, te mando besos por el cel calle 24, te mando besos por el cel ya mero voy a volver, te mando besos por el cel letra, calle 24 suiza tiktok, calle 24 suiza tiktok song, tiktok song, Tiktok"
"_Z8y_JwrLqc","El SORPRENDENTE pero AGRIDULCE anuncio de Plants VS Zombies Replanted","2025-08-04T22:36:03Z","UClSbeyLWw5k9DhMhNFkDNUA","Yezan 135","20","25.05.08","[none]","124016","0","0","1322","https://i.ytimg.com/vi/_Z8y_JwrLqc/default.jpg","False","True","Este video me tomó sólo 3 días-----------------------------------------------------------------------------------------------------------------Música usada en este video:(PENDIENTE)Encuentra más música sin Copyright en esta lista:https://youtube.com/playlist?list=PL3cUcSBsE7YQCqPu2x6ObS4yF9-Tg3cxz&si=HNlooK3rvVaDsNhc------------------------------------------------------------------------------------------------------------------Canal secundario con mi voz real: https://www.youtube.com/c/Yovi3Mis redes:-Twitter/X: https://twitter.com/Yezan135-Instagram: https://www.instagram.com/yezan135/-TikTok: https://www.tiktok.com/@yezan135?lang=es-Fondos de pantalla para PC y celular: https://padlet.com/yezan135------------------------------------------------Mira la secuela espiritual de nuestra serie de Plantas contra zombis producida por Summer Lightflare:-Plants VS Zombies 2: Neighborville resistance:https://youtube.com/playlist?list=PLhcJeYhCFXJ91wsAzkE6As9QawkzOYmWs------------------------------------------------Programas que uso para mis videos:-Camtasia 2025 (Animación y edición de video)-Photoscape X Pro (Montaje, efectos y edición de imagen)-Bandicam y Xbox Game Bar (Grabación de pantalla y de juegos)-WavePad (Edición de audio)-Loquendo TTS Director 7 y DSpeech (Voces)-Planner5D (Fondos de la casa)------------------------------------------------Diseños de renders.-Summer Lightflare: https://twitter.com/SLightflare-StormStudios: instagram.com/rm3_stFoto de perfil.-Chisai Mew: https://twitter.com/ChisaiMew------------------------------------------------Especificaciones de mi PC (A fecha de este video).-Procesador: AMD Ryzen 9 5900X-Tarjeta gráfica: ZOTAC RTX 4080 Super-Memoria RAM: 64 GB (4 unidades XPG SPECTRIX 16GB DDR4 3200Mhz)-Tarjeta madre: Asus TUF Gaming B550-Plus-Fuente de poder: Cooler Master MWE Gold 850 V2"
"K_iz0GkUWtU","Enamorarte Mil Veces","2025-07-30T10:02:22Z","UCNGQrUc5nPqTOrloOHknI_g","Fonseca - Topic","10","25.05.08","Fonseca|Manuel Medrano|Enamorarte Mil Veces","101027","0","0","15","https://i.ytimg.com/vi/K_iz0GkUWtU/default.jpg","False","True","Provided to YouTube by Sony Music LatinEnamorarte Mil Veces · Fonseca · Manuel MedranoEnamorarte Mil Veces℗ 2025 Sony Music Entertainment US Latin LLCReleased on: 2025-07-31Associated Performer: Fonseca & Manuel MedranoAssociated Performer: FonsecaAssociated Performer: Manuel MedranoPercussion, Recording Engineer: Richard BravoRecording Engineer, Guitar: León YamilProducer, Lyricist, Acoustic Guitar, Composer, Programmer, Recording Engineer, Performance Arranger: Andy ClayChorus: Juliana PosadaChorus: Paz FonsecaChorus: Manolo FonsecaChorus: Agustín FonsecaAccordion: Juan Camilo EscorciaProducer, Lyricist, Composer, Performance Arranger, Recording Engineer: Juan Fernando FonsecaLyricist: Manuel Alejandro MedranoA& R Director, Performance Arranger: Emiliano VásquezRecording Engineer, Programmer: Giovel SimónMixing Engineer: Luis BarreraMastering Engineer: Felipe TichauerAuto-generated by YouTube."
"S_k6FiY0Exk","Escapa De La Prisión Del MAS FEO Capuchino Asesino","2025-08-04T19:32:52Z","UCJRIPXlXCsupN4l7ASRVr7w","Andiesita","24","25.05.08","Andiesita roblox niveles|juegos para niñós|videos para niños|risas graciosas|entretenimiento para niños|obbys de roblox|lo mejor de roblox|andy|andicita|amigos jugando|videojuegos para niños|los mejores juegos|los polo|kori|gritos de terror gracioso|muchas risas|los mejores juegos para niños|risas|roblox|videos de roblox|niveles de roblox|capucchino asesino|cappuccino asesino|brainrot feos","103103","0","0","76","https://i.ytimg.com/vi/S_k6FiY0Exk/default.jpg","False","True","No creerán como se ve la Balerina Capuchina! está muyyy fea hahahaSUSCRÍBETE AHORA!! https://www.youtube.com/channel/UCJRIPXlXCsupN4l7ASRVr7wINSTAGRAM: https://www.instagram.com/andieuscanga/TIKTOK: https://www.tiktok.com/@andiesitayt?lang=esCANAL WHATSAPP: https://whatsapp.com/channel/0029VaaWmQZFnSz8iKAYJb3NJuego: https://www.roblox.com/es/games/129886029485803/EVIL-CAPPUCCINO-ASSASSINO-PRISON-RUNOTRO CANAL: https://www.youtube.com/@AndieJuega"
"TlTNMXjE0bw","LOCAMENTE ENAMORADO - JORDI - TRIBUTO A DESESPERADAMENTE ENAMORADO","2025-07-25T14:00:06Z","UCywjiSGs9yRwPdHWf4aPakg","Jordi Llunas","10","25.05.08","[none]","624003","0","0","409","https://i.ytimg.com/vi/TlTNMXjE0bw/default.jpg","False","True","#locamenteenamorado , music video! Canción nueva continuación/homenaje de la gran canción de 1997 DESESPERADAMENTE ENAMORADO #desesperadamenteenamorado #jordi #jordillunas(canción disponible también en el Spotify: “JORDI” o en tu plataforma digital favorita)“LOCAMENTE ENAMORADO”(Jordi Llunas/Chris Alvy/Carlos Celles)COMO DECIRLE QUE LA QUIEROQUE YA NO PUEDO SER SU AMIGOQUE FUÉ UNA TRAMPA DEL DESTINOYA QUE SIN ELLA YO NO VIVOQUE PUEDO HACER PARA QUE ENTIENDAQUE ENAMORADO ESTOY DE ELLAY NO PERDERLA SIN TENERLASI CADA VEZ QUE QUIERO VERLAMI CORAZÓN SE DESESPERALÓCAMENTE POR SUS OJOSLOCO Y MEDIO POR SU VOZLÓCAMENTE SU SONRISADESNUDÓ MI CORAZÓN.LÓCAMENTE SIN PALABRASPORQUE ASÍ ÉS EL AMORUN SECRETO UNA MIRADALÓCAMENTE ENAMORADO, ESTOY AQUÍ.SI ME MIRARA A LOS OJOSY DESCUBRIERA QUE MI AMORESTÁ GRABADO CON SU NOMBREDEL COLOR DEL ARCOIRISMI CORAZÓN SE DESESPERALÓCAMENTE POR SUS OJOSLOCO Y MEDIO POR SU VOZLÓCAMENTE SU SONRISADESNUDÓ MI CORAZÓNLÓCAMENTE SIN PALABRASPORQUE ASI ÉS EL AMORUN SECRETO UNA MIRADALÓCAMENTE ENAMORADO ... Y SE ME PASA LA VIDAESPERANDO POR TUS BESOSQUE TENGO MIEDO A PERDERLOSDESEANDO QUE LLEGUE EL MOMENTODE AMARNOS TU YOLÓCAMENTE POR SUS OJOSLOCO Y MEDIO POR SU VOZLÓCAMENTE SU SONRISADESNUDÓ MI CORAZÓNLÓCAMENTE SIN PALABRASPORQUE ASI ÉS EL AMORUN SECRETO UNA MIRADALÓCAMENTE ENAMORADO ...LÓCAMENTE POR SUS OJOSLOCO Y MEDIO POR SU VOZLÓCAMENTE SU SONRISADESNUDÓ MI CORAZÓNLÓCAMENTE SIN PALABRASPORQUE ASI ÉS EL AMORUN SECRETO UNA MIRADALÓCAMENTE ENAMORADO,  ESTOY AQUÍ..DE TÍ.      —————————————————COMPOSITORES: Jordi Llunas, Chris Alvy y Carlos Celles.PRODUCTOR: Jordi Llunas.PRODUCCIÓN EJECUTIVA: Global Talent Management.EDITORIALES: “GLOBAL TM” (administrado por “CSM music holding”) y “POP TRASH PUBLISHING”.Sociedad de ejecución : SGAE y ASCAPPRODUCCIÓN: Jordi Llunas.ESTUDIOS DE GRABACIÓN:-Arreglos y grabacion de guitarras:“Kitflus Music Studio”, Barcelona-Voz Jordi: “The Note Music Studio”, Miami.-Coros: “The Note Music Studio”, Miami.-Baterías y Percusión: “Cuero room studios”, Miami.-Bajo: “Araujo Studio”, Juiz de Fora, Brazil.-Mezcla: “Hand On Sound”,  Merida, Yucatán.-Mastering: “Ayan Mastering”, Portland.GRUPO MUSICAL:Arreglos Musicales : Josep Mas Kitflus.Piano, teclados y sintetizadores: Josep Mas Kitflus.Guitarras: Tony Carmona.Batería: Richard Bravo.Percusión: Richard Bravo.Bajo : Julio Hernández.Voz principal: Jordi Llunas.Coros completos: Jordi Llunas.INGENIEROS MUSICALES:Ingeniero de grabación de voz: Cesar Franko.Ingeniero de grabación de coros: Cesar Franko.Ingeniero de grabación de guitarras, piano y sintetizadores: Josep Mas Kitflus.Ingeniero de grabación de Batería y percusión: Richard Bravo.Ingeniero de grabación de Palmas: Cesar Franko.Ingeniero de Grabación de Bajo: Julio Hernández.Ingeniero de edición de bajo: Cesar Franko.INGENIERO DE MEZCLA: Javier Garza.INGENIERO DE MASTERING: Adam Ayan.EQUIPO TÉCNICO DEL VIDEOCLIP:Grabado en LCN studio, Argentina.- Director video: León Romer- Director de fotografía: Tato Borounian- Productor: Jordi Llunas y Mariano Bouzas- Gaffer: Leandro Monroe - Eléctrico y grip: Mateo Monroe Edición y color del VIDEO: Sevilla Group Studio, Miami, de la mano de Fabian Alicastro.FOTOGRAFÍA y EDICIÓN del Sencillo promocional: Diego la Torre.DIRECCIÓN DE VÍDEO DEL MAKING OF: Cami Rodríguez DISEÑO DE VESTUARIO: Jordi Llunas, con jacket de ‘The House of Suites’.MAQUILLAJE Y ESTILISMO: Milena Brene.Hair Styling: Emilio Uribe.SELLO DISCOGRÁFICO: Jordi Llunas Music.CSM Music Holding, Director: Iván AranegaSigue a Jordi en :Spotify: JORDIInstagram: www.instagram.com/jordillunasYouTube:  @JordiLlunas"
"8dZkBxP0XI0","Base Segura de Diamante vs GODZILLA BLOODBATH en Minecraft","2025-08-03T21:17:18Z","UC8EkcHOycB94lHDkbAPSnQA","Nacho","20","25.05.08","nacho|dagar|nacho minecraft|dagar y nacho|nacho y dagar|minecraft|minecraft mod|trucos minecraft|dagar minecraft|puerta incorrecta|bunker secreto|base|base minecraft|base secreta minecraft|bunker minecraft|base secreta|amigos minecraft|casa segura|base segura|base segura minecraft|avaritia|hombre lobo|hombres lobo minecraft|casa de avaritia|avaritia minecraft|godzilla bloothbath|godzilla|casa de diamante|casa segura de diamante","700784","0","0","395","https://i.ytimg.com/vi/8dZkBxP0XI0/default.jpg","False","True","Hoy, Nacho y Dagar se enfrentan a Godzilla BLOOTHBATH en Minecraft. Ahora tendrán que crear una base de Diamante super segura para poder evitar que el Godzilla acabe con ellos. ¿Conseguirán protegerse y vencerle? No te lo pierdas!#minecraft #minecraftmod #nacho #dagarynacho"
"L-Boqm1SqDk","Victor Valverde, JR Torres - El Mayor de los Ranas (Letra/Lyrics)","2025-08-03T17:00:17Z","UCkjmjTu_bVat5P66I35yYpw","Último Sombrero","22","25.05.08","Victor Valverde|JR Torres|El Mayor de los Ranas|Victor Valverde El Mayor de los Ranas|JR Torres El Mayor de los Ranas|El Mayor de los Ranas letra|El Mayor de los Ranas lyrics|Victor Valverde letra|JR Torres letra|lyrics|letra|musica regional|exitos regional|Regional Mexicano|Regional Mexican|Ultimo Sombrero|Último Sombrero|corrido bélico|corridos 2025|música mexicana|corrido tumbado|Victor Valverde 2025","16675","0","0","0","https://i.ytimg.com/vi/L-Boqm1SqDk/default.jpg","False","True","Victor Valverde, JR Torres - El Mayor de los Ranas (Letra/Lyrics)Victor Valverde, JR Torres - El Mayor de los RanasSíguenos en nuestras redes sociales:  📸 Instagram: https://www.instagram.com/ultimosombrero/🎥 TikTok: https://www.tiktok.com/@ultimosombrero📺 YouTube: https://www.youtube.com/@UltimoSombrero🎧 Spotify: https://open.spotify.com/user/316ilpbq5dpx24lmgxbpp5ehkrpe?si=1cbd11bc0d924322&nd=1&dlsi=8a31426f5acf451c#VictorValverde#JRTorres#latin#corridos#regionalmexicano#musicaregional#regionalmexican"
"2rHeyeR0k0Y","HACKEO STEAL A BRAINROT y consigo el DRAGÓN CANNELLONI +100 y REGALO TODOS MIS BRAINROTS en Roblox!","2025-08-05T00:23:54Z","UCFJEBk-5GSrNShKFdANthdw","DeepDos","20","25.05.08","deep|dip|dep|deep!|DEEP|deep minecraft|deep y awita|deep roblox|roblox|chuymine|chuy|DeepDos|Deep dos|AwitaDos|Awita dos|HACKEO STEAL A BRAINROT y consigo el DRAGÓN CANNELLONI +100 y REGALO TODOS MIS BRAINROTS en Roblox!|HACKEO STEAL A BRAINROT|HACKEO STEAL A BRAINROT y consigo el DRAGÓN CANNELLONI|HACKEO STEAL A BRAINROT y consigo el DRAGÓN CANNELLONI +100|HACKEO STEAL A BRAINROT y consigo el DRAGÓN CANNELLONI +100 y REGALO TODOS MIS BRAINROTS|REGALO TODOS MIS BRAINROTS","63313","0","0","81","https://i.ytimg.com/vi/2rHeyeR0k0Y/default.jpg","False","True","VIDEO ÉPICO : HACKEO STEAL A BRAINROT y consigo el DRAGÓN CANNELLONI +100 y REGALO TODOS MIS BRAINROTS en Roblox!SUSCRIBITE y Dale LIKE ❤️ACTIVEN LA CAMPANITA 😎CANAL PRINCIPAL 👉 https://www.youtube.com/@deep-xddTWITTER 👉 https://twitter.com/Totoo_zzzCONTACTO: dpcontacto9@gmail.com------------------------------------------------------------------------------------------------Todos Los Derechos Reservados.La Copia De Este Vídeo Sera Denunciada.Copyright © Deep Si eres dueño del video visto y deseas que sea borrado puedes contactarte conmigo aquí:► dpcontacto9@gmail.comEn este video me voy a convertir en TODOS los minerales.Voy a pasar distintos pisos de dungeons de minecraft o calabozos para poder conseguir las transformaciones de los minerales de minecraft.Mi MINERAL va a cambiar todo el tiempo para volverme MILLONARIO/ RICO.Mi amigo AWITA me mato porque soy pobre y me voy a volver mas millonario que el. MINECRAFT PERO paso me convierto en minerales epicos.Minecraft pero Mi XP = a Mi SALTO, pero sube la lava, cambio de color todo el tiempo y mi color, o Sobreviviendo 100 días en Minecraft, ni ningún tipo de reto en Minecraft pero. Esto es un speedrun / speedrunner de Minecraft contra un asesino / cazador. Shorts.En este video de Minecraft 1.20 (1.21 y no es 1.19, 1.18 ni 1.17), responderé todas las preguntas que me hagan sin hacer una sola excepción.⚠️⚠️⚠️Si estás leyendo esto significa que perteneces al 1% de la gente que lee descripciones de los videos HASTA EL FINAL, Dejame un comentario con este emoji de vaquero 🤠, para saber que sos un CAPO y darte un corazoncito ❤️ඞ suscribite y dale like tamb 💚#STEALABRAINROT #ITALIANBRAINROT #ROBAUNBRAINROT #minecraft #minecraftshorts #roblox #robloxshorts #amongus #robloxespañol #minecraftespañol"
